"Partner","Product","Year","PartnerISO","MonthName","ExportValue","Month"
"Russia","Soybeans","2013","RUS","July",0,7
"Russia","Soybeans","2014","RUS","July",0,7
"Russia","Soybeans","2015","RUS","July",0,7
"Russia","Soybeans","2016","RUS","July",0,7
"Saudi Arabia","Soybeans","2001","SAU","July",0,7
"Saudi Arabia","Soybeans","2006","SAU","July",0,7
"Saudi Arabia","Soybeans","2007","SAU","July",0,7
"Saudi Arabia","Soybeans","2008","SAU","July",0,7
"Saudi Arabia","Soybeans","2009","SAU","July",0,7
"Saudi Arabia","Soybeans","2010","SAU","July",0,7
"Saudi Arabia","Soybeans","2011","SAU","July",0,7
"Saudi Arabia","Soybeans","2012","SAU","July",0,7
"Saudi Arabia","Soybeans","2013","SAU","July",0,7
"Saudi Arabia","Soybeans","2014","SAU","July",0,7
"Saudi Arabia","Soybeans","2015","SAU","July",0,7
"Saudi Arabia","Soybeans","2016","SAU","July",0,7
"Saudi Arabia","Soybeans","2017","SAU","July",0,7
"Saudi Arabia","Soybeans","2018","SAU","July",0,7
"South Africa","Soybeans","2002","ZAF","July",0,7
"South Africa","Soybeans","2003","ZAF","July",0,7
"South Africa","Soybeans","2005","ZAF","July",47,7
"South Africa","Soybeans","2010","ZAF","July",0,7
"South Africa","Soybeans","2011","ZAF","July",89,7
"South Africa","Soybeans","2012","ZAF","July",0,7
"South Africa","Soybeans","2013","ZAF","July",0,7
"South Africa","Soybeans","2014","ZAF","July",0,7
"Slovenia","Soybeans","2003","SVN","July",10,7
"Sweden","Soybeans","2001","SWE","July",0,7
"Sweden","Soybeans","2002","SWE","July",16,7
"Sweden","Soybeans","2003","SWE","July",27,7
"Sweden","Soybeans","2004","SWE","July",5,7
"Sweden","Soybeans","2005","SWE","July",0,7
"Sweden","Soybeans","2010","SWE","July",0,7
"Sweden","Soybeans","2011","SWE","July",0,7
"Sweden","Soybeans","2013","SWE","July",0,7
"Sweden","Soybeans","2014","SWE","July",0,7
"Syria","Soybeans","2001","SYR","July",0,7
"Syria","Soybeans","2002","SYR","July",0,7
"Syria","Soybeans","2004","SYR","July",0,7
"Syria","Soybeans","2005","SYR","July",0,7
"Syria","Soybeans","2006","SYR","July",0,7
"Syria","Soybeans","2007","SYR","July",1779,7
"Syria","Soybeans","2008","SYR","July",0,7
"Syria","Soybeans","2009","SYR","July",0,7
"Syria","Soybeans","2010","SYR","July",0,7
"Syria","Soybeans","2011","SYR","July",0,7
"Switzerland(*)","Soybeans","2001","CHE","July",0,7
"Switzerland(*)","Soybeans","2002","CHE","July",0,7
"Switzerland(*)","Soybeans","2003","CHE","July",0,7
"Switzerland(*)","Soybeans","2004","CHE","July",0,7
"Switzerland(*)","Soybeans","2007","CHE","July",0,7
"Switzerland(*)","Soybeans","2008","CHE","July",527,7
"Switzerland(*)","Soybeans","2009","CHE","July",0,7
"Switzerland(*)","Soybeans","2013","CHE","July",0,7
"Trinidad and Tobago","Soybeans","2001","TTO","July",0,7
"Trinidad and Tobago","Soybeans","2002","TTO","July",2787,7
"Trinidad and Tobago","Soybeans","2003","TTO","July",1858,7
"Trinidad and Tobago","Soybeans","2004","TTO","July",6273,7
"Trinidad and Tobago","Soybeans","2005","TTO","July",0,7
"Trinidad and Tobago","Soybeans","2007","TTO","July",0,7
"Trinidad and Tobago","Soybeans","2010","TTO","July",21,7
"Trinidad and Tobago","Soybeans","2011","TTO","July",0,7
"Trinidad and Tobago","Soybeans","2012","TTO","July",0,7
"Trinidad and Tobago","Soybeans","2013","TTO","July",55,7
"Trinidad and Tobago","Soybeans","2014","TTO","July",0,7
"Trinidad and Tobago","Soybeans","2015","TTO","July",168,7
"Trinidad and Tobago","Soybeans","2016","TTO","July",21,7
"Trinidad and Tobago","Soybeans","2017","TTO","July",44,7
"Trinidad and Tobago","Soybeans","2018","TTO","July",22,7
"Turkey","Soybeans","2001","TUR","July",4988,7
"Turkey","Soybeans","2002","TUR","July",10805,7
"Turkey","Soybeans","2003","TUR","July",4766,7
"Turkey","Soybeans","2004","TUR","July",9,7
"Turkey","Soybeans","2005","TUR","July",0,7
"Turkey","Soybeans","2006","TUR","July",4007,7
"Turkey","Soybeans","2007","TUR","July",3061,7
"Turkey","Soybeans","2008","TUR","July",0,7
"Turkey","Soybeans","2009","TUR","July",30240,7
"Turkey","Soybeans","2010","TUR","July",15137,7
"Turkey","Soybeans","2011","TUR","July",0,7
"Turkey","Soybeans","2012","TUR","July",50425,7
"Turkey","Soybeans","2013","TUR","July",0,7
"Turkey","Soybeans","2014","TUR","July",0,7
"Turkey","Soybeans","2015","TUR","July",0,7
"Turkey","Soybeans","2016","TUR","July",17675,7
"Turkey","Soybeans","2017","TUR","July",0,7
"Turkey","Soybeans","2018","TUR","July",0,7
"Tanzania","Soybeans","2011","TZA","July",0,7
"United Kingdom","Soybeans","2001","GBR","July",15,7
"United Kingdom","Soybeans","2002","GBR","July",17,7
"United Kingdom","Soybeans","2003","GBR","July",3,7
"United Kingdom","Soybeans","2004","GBR","July",0,7
"United Kingdom","Soybeans","2005","GBR","July",0,7
"United Kingdom","Soybeans","2006","GBR","July",0,7
"United Kingdom","Soybeans","2007","GBR","July",0,7
"United Kingdom","Soybeans","2008","GBR","July",0,7
"United Kingdom","Soybeans","2009","GBR","July",0,7
"United Kingdom","Soybeans","2010","GBR","July",41,7
"United Kingdom","Soybeans","2011","GBR","July",0,7
"United Kingdom","Soybeans","2012","GBR","July",16,7
"United Kingdom","Soybeans","2013","GBR","July",8,7
"United Kingdom","Soybeans","2014","GBR","July",0,7
"United Kingdom","Soybeans","2015","GBR","July",0,7
"United Kingdom","Soybeans","2016","GBR","July",15856,7
"United Kingdom","Soybeans","2017","GBR","July",12,7
"United Kingdom","Soybeans","2018","GBR","July",13,7
"Ukraine","Soybeans","2001","UKR","July",0,7
"Ukraine","Soybeans","2002","UKR","July",0,7
"Ukraine","Soybeans","2003","UKR","July",0,7
"Ukraine","Soybeans","2004","UKR","July",0,7
"Ukraine","Soybeans","2005","UKR","July",0,7
"Ukraine","Soybeans","2006","UKR","July",0,7
"Ukraine","Soybeans","2007","UKR","July",0,7
"Ukraine","Soybeans","2008","UKR","July",0,7
"Ukraine","Soybeans","2011","UKR","July",0,7
"Ukraine","Soybeans","2015","UKR","July",0,7
"Ukraine","Soybeans","2016","UKR","July",0,7
"Ukraine","Soybeans","2017","UKR","July",0,7
"Ukraine","Soybeans","2018","UKR","July",0,7
"Uruguay","Soybeans","2002","URY","July",30,7
"Uruguay","Soybeans","2005","URY","July",0,7
"Uruguay","Soybeans","2009","URY","July",0,7
"Uruguay","Soybeans","2010","URY","July",0,7
"Uruguay","Soybeans","2011","URY","July",0,7
"Uzbekistan, Republic of","Soybeans","2001","UZB","July",0,7
"Uzbekistan, Republic of","Soybeans","2002","UZB","July",0,7
"Uzbekistan, Republic of","Soybeans","2004","UZB","July",0,7
"Venezuela","Soybeans","2001","VEN","July",0,7
"Venezuela","Soybeans","2002","VEN","July",664,7
"Venezuela","Soybeans","2004","VEN","July",0,7
"Venezuela","Soybeans","2005","VEN","July",0,7
"Venezuela","Soybeans","2006","VEN","July",0,7
"Venezuela","Soybeans","2008","VEN","July",0,7
"Venezuela","Soybeans","2009","VEN","July",0,7
"Venezuela","Soybeans","2010","VEN","July",7400,7
"Venezuela","Soybeans","2011","VEN","July",6244,7
"Venezuela","Soybeans","2012","VEN","July",0,7
"Venezuela","Soybeans","2013","VEN","July",0,7
"Venezuela","Soybeans","2014","VEN","July",0,7
"Venezuela","Soybeans","2015","VEN","July",2912,7
"Venezuela","Soybeans","2016","VEN","July",0,7
"Venezuela","Soybeans","2017","VEN","July",1955,7
"Venezuela","Soybeans","2018","VEN","July",0,7
"Namibia","Soybeans","2002","NAM","July",0,7
"Namibia","Soybeans","2009","NAM","July",0,7
"Argentina","Soybeans","2001","ARG","August",0,8
"Argentina","Soybeans","2002","ARG","August",70,8
"Argentina","Soybeans","2003","ARG","August",0,8
"Argentina","Soybeans","2004","ARG","August",0,8
"Argentina","Soybeans","2005","ARG","August",0,8
"Argentina","Soybeans","2006","ARG","August",0,8
"Argentina","Soybeans","2007","ARG","August",0,8
"Argentina","Soybeans","2008","ARG","August",0,8
"Argentina","Soybeans","2009","ARG","August",3,8
"Argentina","Soybeans","2010","ARG","August",0,8
"Argentina","Soybeans","2011","ARG","August",0,8
"Argentina","Soybeans","2017","ARG","August",0,8
"Argentina","Soybeans","2018","ARG","August",50089,8
"Netherlands","Soybeans","2001","NLD","August",29,8
"Netherlands","Soybeans","2002","NLD","August",3,8
"Netherlands","Soybeans","2003","NLD","August",0,8
"Netherlands","Soybeans","2004","NLD","August",0,8
"Netherlands","Soybeans","2005","NLD","August",0,8
"Netherlands","Soybeans","2006","NLD","August",15331,8
"Netherlands","Soybeans","2007","NLD","August",0,8
"Netherlands","Soybeans","2008","NLD","August",35504,8
"Netherlands","Soybeans","2009","NLD","August",0,8
"Netherlands","Soybeans","2010","NLD","August",0,8
"Netherlands","Soybeans","2011","NLD","August",0,8
"Netherlands","Soybeans","2012","NLD","August",0,8
"Netherlands","Soybeans","2013","NLD","August",0,8
"Netherlands","Soybeans","2014","NLD","August",0,8
"Netherlands","Soybeans","2015","NLD","August",0,8
"Netherlands","Soybeans","2016","NLD","August",175117,8
"Netherlands","Soybeans","2017","NLD","August",64931,8
"Netherlands","Soybeans","2018","NLD","August",100687,8
"Mexico","Soybeans","2001","MEX","August",66676,8
"Mexico","Soybeans","2002","MEX","August",76529,8
"Mexico","Soybeans","2003","MEX","August",57105,8
"Mexico","Soybeans","2004","MEX","August",12339,8
"Mexico","Soybeans","2005","MEX","August",71482,8
"Mexico","Soybeans","2006","MEX","August",57025,8
"Mexico","Soybeans","2007","MEX","August",96223,8
"Mexico","Soybeans","2008","MEX","August",141183,8
"Mexico","Soybeans","2009","MEX","August",91527,8
"Mexico","Soybeans","2010","MEX","August",75742,8
"Mexico","Soybeans","2011","MEX","August",141990,8
"Mexico","Soybeans","2012","MEX","August",148398,8
"Mexico","Soybeans","2013","MEX","August",54774,8
"Mexico","Soybeans","2014","MEX","August",78143,8
"Mexico","Soybeans","2015","MEX","August",114963,8
"Mexico","Soybeans","2016","MEX","August",99275,8
"Mexico","Soybeans","2017","MEX","August",144860,8
"Mexico","Soybeans","2018","MEX","August",137692,8
"Egypt","Soybeans","2001","EGY","August",0,8
"Egypt","Soybeans","2002","EGY","August",0,8
"Egypt","Soybeans","2003","EGY","August",5351,8
"Egypt","Soybeans","2004","EGY","August",0,8
"Egypt","Soybeans","2005","EGY","August",0,8
"Egypt","Soybeans","2006","EGY","August",3816,8
"Egypt","Soybeans","2007","EGY","August",5999,8
"Egypt","Soybeans","2008","EGY","August",15221,8
"Egypt","Soybeans","2009","EGY","August",58545,8
"Egypt","Soybeans","2010","EGY","August",29060,8
"Egypt","Soybeans","2011","EGY","August",0,8
"Egypt","Soybeans","2012","EGY","August",16808,8
"Egypt","Soybeans","2013","EGY","August",0,8
"Egypt","Soybeans","2014","EGY","August",0,8
"Egypt","Soybeans","2015","EGY","August",0,8
"Egypt","Soybeans","2016","EGY","August",25948,8
"Egypt","Soybeans","2017","EGY","August",42005,8
"Egypt","Soybeans","2018","EGY","August",53949,8
"Pakistan","Soybeans","2001","PAK","August",0,8
"Pakistan","Soybeans","2002","PAK","August",0,8
"Pakistan","Soybeans","2004","PAK","August",0,8
"Pakistan","Soybeans","2006","PAK","August",0,8
"Pakistan","Soybeans","2009","PAK","August",0,8
"Pakistan","Soybeans","2011","PAK","August",0,8
"Pakistan","Soybeans","2015","PAK","August",54744,8
"Pakistan","Soybeans","2016","PAK","August",0,8
"Pakistan","Soybeans","2017","PAK","August",19762,8
"Pakistan","Soybeans","2018","PAK","August",45833,8
"Indonesia","Soybeans","2001","IDN","August",4560,8
"Indonesia","Soybeans","2002","IDN","August",17528,8
"Indonesia","Soybeans","2003","IDN","August",0,8
"Indonesia","Soybeans","2004","IDN","August",48,8
"Indonesia","Soybeans","2005","IDN","August",2172,8
"Indonesia","Soybeans","2006","IDN","August",11016,8
"Indonesia","Soybeans","2007","IDN","August",8316,8
"Indonesia","Soybeans","2008","IDN","August",24872,8
"Indonesia","Soybeans","2009","IDN","August",35302,8
"Indonesia","Soybeans","2010","IDN","August",73253,8
"Indonesia","Soybeans","2011","IDN","August",121127,8
"Indonesia","Soybeans","2012","IDN","August",146141,8
"Indonesia","Soybeans","2013","IDN","August",79138,8
"Indonesia","Soybeans","2014","IDN","August",20076,8
"Indonesia","Soybeans","2015","IDN","August",47671,8
"Indonesia","Soybeans","2016","IDN","August",89540,8
"Indonesia","Soybeans","2017","IDN","August",71365,8
"Indonesia","Soybeans","2018","IDN","August",116200,8
"Taiwan","Soybeans","2001","TWN","August",27585,8
"Taiwan","Soybeans","2002","TWN","August",24707,8
"Taiwan","Soybeans","2003","TWN","August",12749,8
"Taiwan","Soybeans","2004","TWN","August",8341,8
"Taiwan","Soybeans","2005","TWN","August",13933,8
"Taiwan","Soybeans","2006","TWN","August",42368,8
"Taiwan","Soybeans","2007","TWN","August",61534,8
"Taiwan","Soybeans","2008","TWN","August",89663,8
"Taiwan","Soybeans","2009","TWN","August",88496,8
"Taiwan","Soybeans","2010","TWN","August",9114,8
"Taiwan","Soybeans","2011","TWN","August",15507,8
"Taiwan","Soybeans","2012","TWN","August",29356,8
"Taiwan","Soybeans","2013","TWN","August",16154,8
"Taiwan","Soybeans","2014","TWN","August",18401,8
"Taiwan","Soybeans","2015","TWN","August",10983,8
"Taiwan","Soybeans","2016","TWN","August",25570,8
"Taiwan","Soybeans","2017","TWN","August",22580,8
"Taiwan","Soybeans","2018","TWN","August",53800,8
"Thailand","Soybeans","2001","THA","August",0,8
"Thailand","Soybeans","2002","THA","August",0,8
"Thailand","Soybeans","2003","THA","August",7434,8
"Thailand","Soybeans","2004","THA","August",32,8
"Thailand","Soybeans","2005","THA","August",20,8
"Thailand","Soybeans","2006","THA","August",31,8
"Thailand","Soybeans","2007","THA","August",1370,8
"Thailand","Soybeans","2008","THA","August",655,8
"Thailand","Soybeans","2009","THA","August",1282,8
"Thailand","Soybeans","2010","THA","August",1758,8
"Thailand","Soybeans","2011","THA","August",3932,8
"Thailand","Soybeans","2012","THA","August",7580,8
"Thailand","Soybeans","2013","THA","August",1632,8
"Thailand","Soybeans","2014","THA","August",1310,8
"Thailand","Soybeans","2015","THA","August",2041,8
"Thailand","Soybeans","2016","THA","August",22012,8
"Thailand","Soybeans","2017","THA","August",13433,8
"Thailand","Soybeans","2018","THA","August",28922,8
"Italy(*)","Soybeans","2001","ITA","August",36,8
"Italy(*)","Soybeans","2002","ITA","August",39,8
"Italy(*)","Soybeans","2003","ITA","August",39,8
"Italy(*)","Soybeans","2004","ITA","August",41,8
"Italy(*)","Soybeans","2005","ITA","August",107,8
"Italy(*)","Soybeans","2006","ITA","August",135,8
"Italy(*)","Soybeans","2007","ITA","August",131,8
"Italy(*)","Soybeans","2008","ITA","August",0,8
"Italy(*)","Soybeans","2009","ITA","August",107,8
"Italy(*)","Soybeans","2010","ITA","August",144,8
"Italy(*)","Soybeans","2011","ITA","August",0,8
"Italy(*)","Soybeans","2012","ITA","August",204,8
"Italy(*)","Soybeans","2013","ITA","August",102,8
"Italy(*)","Soybeans","2014","ITA","August",0,8
"Italy(*)","Soybeans","2015","ITA","August",0,8
"Italy(*)","Soybeans","2016","ITA","August",24302,8
"Italy(*)","Soybeans","2017","ITA","August",7081,8
"Italy(*)","Soybeans","2018","ITA","August",41783,8
"Spain","Soybeans","2001","ESP","August",0,8
"Spain","Soybeans","2002","ESP","August",0,8
"Spain","Soybeans","2003","ESP","August",10,8
"Spain","Soybeans","2004","ESP","August",0,8
"Spain","Soybeans","2005","ESP","August",0,8
"Spain","Soybeans","2006","ESP","August",0,8
"Spain","Soybeans","2007","ESP","August",0,8
"Spain","Soybeans","2008","ESP","August",68,8
"Spain","Soybeans","2009","ESP","August",30,8
"Spain","Soybeans","2010","ESP","August",0,8
"Spain","Soybeans","2011","ESP","August",41,8
"Spain","Soybeans","2012","ESP","August",0,8
"Spain","Soybeans","2013","ESP","August",0,8
"Spain","Soybeans","2014","ESP","August",31,8
"Spain","Soybeans","2015","ESP","August",0,8
"Spain","Soybeans","2016","ESP","August",83192,8
"Spain","Soybeans","2017","ESP","August",0,8
"Spain","Soybeans","2018","ESP","August",86058,8
"Japan","Soybeans","2001","JPN","August",49122,8
"Japan","Soybeans","2002","JPN","August",59551,8
"Japan","Soybeans","2003","JPN","August",57074,8
"Japan","Soybeans","2004","JPN","August",53763,8
"Japan","Soybeans","2005","JPN","August",90054,8
"Japan","Soybeans","2006","JPN","August",76325,8
"Japan","Soybeans","2007","JPN","August",90450,8
"Japan","Soybeans","2008","JPN","August",141353,8
"Japan","Soybeans","2009","JPN","August",104473,8
"Japan","Soybeans","2010","JPN","August",85468,8
"Japan","Soybeans","2011","JPN","August",56586,8
"Japan","Soybeans","2012","JPN","August",108009,8
"Japan","Soybeans","2013","JPN","August",86803,8
"Japan","Soybeans","2014","JPN","August",53709,8
"Japan","Soybeans","2015","JPN","August",83510,8
"Japan","Soybeans","2016","JPN","August",56425,8
"Japan","Soybeans","2017","JPN","August",102917,8
"Japan","Soybeans","2018","JPN","August",62783,8
"Canada","Soybeans","2001","CAN","August",4555,8
"Canada","Soybeans","2002","CAN","August",3630,8
"Canada","Soybeans","2003","CAN","August",10107,8
"Canada","Soybeans","2004","CAN","August",5625,8
"Canada","Soybeans","2005","CAN","August",6674,8
"Canada","Soybeans","2006","CAN","August",3357,8
"Canada","Soybeans","2007","CAN","August",6573,8
"Canada","Soybeans","2008","CAN","August",27325,8
"Canada","Soybeans","2009","CAN","August",5892,8
"Canada","Soybeans","2010","CAN","August",3087,8
"Canada","Soybeans","2011","CAN","August",12715,8
"Canada","Soybeans","2012","CAN","August",12683,8
"Canada","Soybeans","2013","CAN","August",7778,8
"Canada","Soybeans","2014","CAN","August",8389,8
"Canada","Soybeans","2015","CAN","August",1857,8
"Canada","Soybeans","2016","CAN","August",15027,8
"Canada","Soybeans","2017","CAN","August",11964,8
"Canada","Soybeans","2018","CAN","August",12244,8
"Portugal","Soybeans","2001","PRT","August",2499,8
"Portugal","Soybeans","2002","PRT","August",1386,8
"Portugal","Soybeans","2003","PRT","August",0,8
"Portugal","Soybeans","2004","PRT","August",0,8
"Portugal","Soybeans","2005","PRT","August",0,8
"Portugal","Soybeans","2006","PRT","August",0,8
"Portugal","Soybeans","2007","PRT","August",0,8
"Portugal","Soybeans","2008","PRT","August",0,8
"Portugal","Soybeans","2009","PRT","August",0,8
"Portugal","Soybeans","2010","PRT","August",0,8
"Portugal","Soybeans","2011","PRT","August",0,8
"Portugal","Soybeans","2012","PRT","August",0,8
"Portugal","Soybeans","2013","PRT","August",0,8
"Portugal","Soybeans","2014","PRT","August",0,8
"Portugal","Soybeans","2015","PRT","August",0,8
"Portugal","Soybeans","2016","PRT","August",0,8
"Portugal","Soybeans","2017","PRT","August",0,8
"Portugal","Soybeans","2018","PRT","August",0,8
"Korea, South","Soybeans","2001","KOR","August",35914,8
"Korea, South","Soybeans","2002","KOR","August",22083,8
"Korea, South","Soybeans","2003","KOR","August",22002,8
"Korea, South","Soybeans","2004","KOR","August",8594,8
"Korea, South","Soybeans","2005","KOR","August",5925,8
"Korea, South","Soybeans","2006","KOR","August",3,8
"Korea, South","Soybeans","2007","KOR","August",8,8
"Korea, South","Soybeans","2008","KOR","August",26372,8
"Korea, South","Soybeans","2009","KOR","August",2107,8
"Korea, South","Soybeans","2010","KOR","August",26489,8
"Korea, South","Soybeans","2011","KOR","August",21025,8
"Korea, South","Soybeans","2012","KOR","August",7632,8
"Korea, South","Soybeans","2013","KOR","August",2658,8
"Korea, South","Soybeans","2014","KOR","August",223,8
"Korea, South","Soybeans","2015","KOR","August",5568,8
"Korea, South","Soybeans","2016","KOR","August",12140,8
"Korea, South","Soybeans","2017","KOR","August",489,8
"Korea, South","Soybeans","2018","KOR","August",243,8
"Bangladesh","Soybeans","2005","BGD","August",0,8
"Bangladesh","Soybeans","2009","BGD","August",0,8
"Bangladesh","Soybeans","2010","BGD","August",0,8
"Bangladesh","Soybeans","2012","BGD","August",0,8
"Bangladesh","Soybeans","2013","BGD","August",0,8
"Bangladesh","Soybeans","2014","BGD","August",0,8
"Bangladesh","Soybeans","2015","BGD","August",42976,8
"Bangladesh","Soybeans","2016","BGD","August",2436,8
"Bangladesh","Soybeans","2017","BGD","August",27908,8
"Bangladesh","Soybeans","2018","BGD","August",20122,8
"Germany(*)","Soybeans","2001","DEU","August",0,8
"Germany(*)","Soybeans","2002","DEU","August",0,8
"Germany(*)","Soybeans","2003","DEU","August",53,8
"Germany(*)","Soybeans","2004","DEU","August",0,8
"Germany(*)","Soybeans","2005","DEU","August",0,8
"Germany(*)","Soybeans","2006","DEU","August",0,8
"Germany(*)","Soybeans","2007","DEU","August",0,8
"Germany(*)","Soybeans","2008","DEU","August",0,8
"Germany(*)","Soybeans","2009","DEU","August",0,8
"Germany(*)","Soybeans","2010","DEU","August",0,8
"Germany(*)","Soybeans","2011","DEU","August",0,8
"Germany(*)","Soybeans","2012","DEU","August",42199,8
"Germany(*)","Soybeans","2013","DEU","August",0,8
"Germany(*)","Soybeans","2014","DEU","August",30167,8
"Germany(*)","Soybeans","2015","DEU","August",55322,8
"Germany(*)","Soybeans","2016","DEU","August",86810,8
"Germany(*)","Soybeans","2017","DEU","August",0,8
"Germany(*)","Soybeans","2018","DEU","August",57067,8
"Tunisia","Soybeans","2006","TUN","August",0,8
"Tunisia","Soybeans","2009","TUN","August",11321,8
"Tunisia","Soybeans","2010","TUN","August",0,8
"Tunisia","Soybeans","2011","TUN","August",0,8
"Tunisia","Soybeans","2012","TUN","August",0,8
"Tunisia","Soybeans","2013","TUN","August",0,8
"Tunisia","Soybeans","2014","TUN","August",0,8
"Tunisia","Soybeans","2015","TUN","August",0,8
"Tunisia","Soybeans","2016","TUN","August",27868,8
"Tunisia","Soybeans","2017","TUN","August",0,8
"Tunisia","Soybeans","2018","TUN","August",13270,8
"China","Soybeans","2001","CHN","August",0,8
"China","Soybeans","2002","CHN","August",8893,8
"China","Soybeans","2003","CHN","August",11569,8
"China","Soybeans","2004","CHN","August",269,8
"China","Soybeans","2005","CHN","August",0,8
"China","Soybeans","2006","CHN","August",51140,8
"China","Soybeans","2007","CHN","August",121168,8
"China","Soybeans","2008","CHN","August",87315,8
"China","Soybeans","2009","CHN","August",232734,8
"China","Soybeans","2010","CHN","August",233696,8
"China","Soybeans","2011","CHN","August",185267,8
"China","Soybeans","2012","CHN","August",676199,8
"China","Soybeans","2013","CHN","August",0,8
"China","Soybeans","2014","CHN","August",123,8
"China","Soybeans","2015","CHN","August",1565,8
"China","Soybeans","2016","CHN","August",795259,8
"China","Soybeans","2017","CHN","August",455426,8
"China","Soybeans","2018","CHN","August",23902,8
"Iran","Soybeans","2003","IRN","August",0,8
"Iran","Soybeans","2005","IRN","August",10,8
"Iran","Soybeans","2009","IRN","August",0,8
"Iran","Soybeans","2010","IRN","August",0,8
"Iran","Soybeans","2013","IRN","August",0,8
"Iran","Soybeans","2015","IRN","August",0,8
"Iran","Soybeans","2016","IRN","August",0,8
"Iran","Soybeans","2017","IRN","August",25740,8
"Iran","Soybeans","2018","IRN","August",140956,8
"France(*)","Soybeans","2001","FRA","August",0,8
"France(*)","Soybeans","2002","FRA","August",0,8
"France(*)","Soybeans","2003","FRA","August",0,8
"France(*)","Soybeans","2004","FRA","August",0,8
"France(*)","Soybeans","2005","FRA","August",0,8
"France(*)","Soybeans","2006","FRA","August",0,8
"France(*)","Soybeans","2007","FRA","August",0,8
"France(*)","Soybeans","2008","FRA","August",0,8
"France(*)","Soybeans","2009","FRA","August",0,8
"France(*)","Soybeans","2010","FRA","August",0,8
"France(*)","Soybeans","2011","FRA","August",0,8
"France(*)","Soybeans","2012","FRA","August",0,8
"France(*)","Soybeans","2013","FRA","August",0,8
"France(*)","Soybeans","2014","FRA","August",0,8
"France(*)","Soybeans","2015","FRA","August",0,8
"France(*)","Soybeans","2016","FRA","August",0,8
"France(*)","Soybeans","2017","FRA","August",0,8
"France(*)","Soybeans","2018","FRA","August",0,8
"Colombia","Soybeans","2001","COL","August",1764,8
"Colombia","Soybeans","2002","COL","August",831,8
"Colombia","Soybeans","2003","COL","August",2447,8
"Colombia","Soybeans","2004","COL","August",1300,8
"Colombia","Soybeans","2005","COL","August",2880,8
"Colombia","Soybeans","2006","COL","August",8059,8
"Colombia","Soybeans","2007","COL","August",8444,8
"Colombia","Soybeans","2008","COL","August",10895,8
"Colombia","Soybeans","2009","COL","August",8817,8
"Colombia","Soybeans","2010","COL","August",0,8
"Colombia","Soybeans","2011","COL","August",1307,8
"Colombia","Soybeans","2012","COL","August",0,8
"Colombia","Soybeans","2013","COL","August",0,8
"Colombia","Soybeans","2014","COL","August",25,8
"Colombia","Soybeans","2015","COL","August",8455,8
"Colombia","Soybeans","2016","COL","August",18047,8
"Colombia","Soybeans","2017","COL","August",17951,8
"Colombia","Soybeans","2018","COL","August",24872,8
"Malaysia","Soybeans","2001","MYS","August",0,8
"Malaysia","Soybeans","2002","MYS","August",548,8
"Malaysia","Soybeans","2003","MYS","August",2902,8
"Malaysia","Soybeans","2004","MYS","August",900,8
"Malaysia","Soybeans","2005","MYS","August",204,8
"Malaysia","Soybeans","2006","MYS","August",9079,8
"Malaysia","Soybeans","2007","MYS","August",9009,8
"Malaysia","Soybeans","2008","MYS","August",1315,8
"Malaysia","Soybeans","2009","MYS","August",5377,8
"Malaysia","Soybeans","2010","MYS","August",8803,8
"Malaysia","Soybeans","2011","MYS","August",4613,8
"Malaysia","Soybeans","2012","MYS","August",23305,8
"Malaysia","Soybeans","2013","MYS","August",3093,8
"Malaysia","Soybeans","2014","MYS","August",680,8
"Malaysia","Soybeans","2015","MYS","August",13154,8
"Malaysia","Soybeans","2016","MYS","August",29386,8
"Malaysia","Soybeans","2017","MYS","August",18314,8
"Malaysia","Soybeans","2018","MYS","August",18727,8
"Romania","Soybeans","2001","ROU","August",0,8
"Romania","Soybeans","2002","ROU","August",0,8
"Romania","Soybeans","2003","ROU","August",0,8
"Romania","Soybeans","2004","ROU","August",0,8
"Romania","Soybeans","2005","ROU","August",0,8
"Romania","Soybeans","2006","ROU","August",0,8
"Romania","Soybeans","2007","ROU","August",0,8
"Romania","Soybeans","2008","ROU","August",0,8
"Romania","Soybeans","2009","ROU","August",0,8
"Romania","Soybeans","2010","ROU","August",0,8
"Romania","Soybeans","2011","ROU","August",0,8
"Romania","Soybeans","2012","ROU","August",0,8
"Romania","Soybeans","2015","ROU","August",0,8
"Romania","Soybeans","2018","ROU","August",0,8
"Israel(*)","Soybeans","2001","ISR","August",7318,8
"Israel(*)","Soybeans","2002","ISR","August",1835,8
"Israel(*)","Soybeans","2003","ISR","August",0,8
"Israel(*)","Soybeans","2004","ISR","August",0,8
"Israel(*)","Soybeans","2005","ISR","August",0,8
"Israel(*)","Soybeans","2006","ISR","August",0,8
"Israel(*)","Soybeans","2007","ISR","August",26,8
"Israel(*)","Soybeans","2008","ISR","August",13709,8
"Israel(*)","Soybeans","2009","ISR","August",7,8
"Israel(*)","Soybeans","2010","ISR","August",0,8
"Israel(*)","Soybeans","2011","ISR","August",16,8
"Israel(*)","Soybeans","2012","ISR","August",11763,8
"Israel(*)","Soybeans","2013","ISR","August",0,8
"Israel(*)","Soybeans","2014","ISR","August",0,8
"Israel(*)","Soybeans","2015","ISR","August",0,8
"Israel(*)","Soybeans","2016","ISR","August",0,8
"Israel(*)","Soybeans","2017","ISR","August",4312,8
"Israel(*)","Soybeans","2018","ISR","August",0,8
